Unnamed: 0,%C-5,%C-10,%C-15,%C-20,%C-40,%C-63,%C-126,%C-252,V-5,V-10,V-15,V-20,V-40,V-63,V-126,V-252,1_month,2_month,4_month,6_month
20/6/91,-0.534315495,0.220928969,-0.599314268,0.332503912,0.220386658,-0.090974128,0.1012853,0.286695183,0.409761722,0.460487463,0.550869603,0.611183214,0.509615652,0.368894422,0.467457793,0.49685199,,,,
21/6/91,-0.31939898,0.291618455,-0.221989687,-0.049002435,0.177191573,-0.223401485,0.100503635,0.345595006,0.411093492,0.438448529,0.530322621,0.589535073,0.521920719,0.370743375,0.466691559,0.494339816,,,,
24/6/91,-0.851408865,-0.107082763,0.220928969,-0.462830534,0.357974676,-0.11454626,-0.00164831,0.327594348,0.41167011,0.410552225,0.460487463,0.578437009,0.53337286,0.371514585,0.465311878,0.492411388,,,,
25/6/91,-0.525661344,-0.534315495,0.220928969,-0.546237737,0.322386895,-0.115207985,0.001234203,0.314205478,0.393303704,0.409761722,0.460487463,0.563295351,0.546099849,0.374381099,0.462185499,0.490115704,,,,
26/6/91,-0.473322751,-0.31939898,0.291618455,-0.382425575,0.371736163,-0.187051873,0.023653712,0.319311523,0.371535237,0.411093492,0.438448529,0.535945693,0.555042986,0.381851149,0.458551551,0.487674642,,,,
27/6/91,-0.350022746,-0.31939898,0.096068917,-0.397637346,0.407812569,-0.157115026,0.028719864,0.310973075,0.349050297,0.411093492,0.420332092,0.516586349,0.562033635,0.393220194,0.454534355,0.485093902,,,,
28/6/91,-0.543755661,-0.324981486,0.289129711,-0.272551679,0.260929826,-0.096150277,0.027230276,0.266752248,0.359678558,0.412920788,0.406482647,0.48637971,0.566422868,0.405279727,0.451098266,0.48346211,,,,
1/7/91,0.573128567,-0.473322751,-0.31939898,0.220928969,0.280157104,-0.05407853,-0.007260136,0.22212663,0.36329309,0.371535237,0.411093492,0.460487463,0.570550797,0.417538813,0.448684947,0.481942425,,,,
2/7/91,0.704995848,-0.350022746,-0.31939898,0.173880973,0.294767941,0.091392675,0.005866437,0.212349586,0.384222511,0.349050297,0.411093492,0.431515684,0.569172469,0.425104631,0.445608537,0.480639117,,,,
3/7/91,0.007494149,-0.543755661,-0.324981486,0.011258172,0.177541731,0.071454086,0.07519502,0.239678563,0.40485677,0.359678558,0.412920788,0.41751437,0.563225637,0.435686146,0.443320626,0.48259064,,,,
5/7/91,0.311075811,-0.071270995,-0.525661344,-0.100165265,0.315295971,-0.068298904,0.065421819,0.257131994,0.408960875,0.349288005,0.393303704,0.411395501,0.544961065,0.456543822,0.436880423,0.48623614,,,,
8/7/91,-0.159448171,0.007494149,-0.543755661,-0.31939898,0.251701181,-0.073631108,0.038955213,0.290087514,0.493982903,0.40485677,0.359678558,0.411093492,0.537110646,0.462884678,0.433984697,0.488084234,,,,
9/7/91,0.197935566,0.44955464,-0.543755661,-0.746724054,0.215470807,0.058950425,0.009483311,0.32557841,0.583861097,0.405745159,0.359678558,0.410584784,0.528931448,0.477695277,0.430982341,0.490557277,,,,
10/7/91,0.119793161,0.311075811,-0.071270995,-0.708471663,-0.006925618,0.167322068,-0.037662552,0.314401003,0.612556035,0.408960875,0.349288005,0.397493063,0.518087812,0.492592793,0.42727449,0.493523819,,,,
11/7/91,0.320545756,0.311075811,0.573128567,-0.393157255,-0.042584784,0.220386658,0.003480705,0.312813957,0.691419657,0.408960875,0.36329309,0.38018191,0.505862344,0.509615652,0.423917287,0.496509912,,,,
12/7/91,0.451514347,-0.398857383,0.704995848,-0.171964781,-0.098020614,0.177191573,-0.038724734,0.300304581,0.698370272,0.413012763,0.384222511,0.362524352,0.490810749,0.521920719,0.421312932,0.499234093,,,,
15/7/91,0.503198109,0.119793161,0.311075811,-0.543755661,-0.327512316,0.357974676,-0.02586827,0.268764359,0.721161042,0.612556035,0.408960875,0.359678558,0.478208162,0.53337286,0.418824087,0.502355279,,,,
16/7/91,0.454816737,0.320545756,0.311075811,0.431158282,-0.358257934,0.322386895,-0.048718551,0.252501503,0.729130638,0.691419657,0.408960875,0.358791446,0.460485248,0.546099849,0.416189134,0.505717054,,,,
17/7/91,0.22101049,0.451514347,-0.398857383,0.591368498,-0.328833514,0.371736163,-0.053931637,0.280929551,0.72450779,0.698370272,0.413012763,0.372916955,0.442653773,0.555042986,0.414393884,0.508902061,,,,
18/7/91,0.410105968,0.451514347,-0.159448171,0.212688739,-0.20023125,0.407812569,-0.057564663,0.307489746,0.719760204,0.698370272,0.493982903,0.389181578,0.428156449,0.562033635,0.414303359,0.511616339,,,,
19/7/91,0.328084774,0.218753969,0.197935566,0.007494149,-0.252630997,0.260929826,-0.062280459,0.303451408,0.717389744,0.70938213,0.583861097,0.40485677,0.418980588,0.566422868,0.413956738,0.514883305,,,,
22/7/91,0.335664199,0.22101049,0.451514347,0.311075811,-0.04814081,0.280157104,-0.052276279,0.264702533,0.654677726,0.72450779,0.698370272,0.408960875,0.409568923,0.570550797,0.412990511,0.517973923,,,,
23/7/91,0.055897019,0.410105968,0.451514347,0.046495928,-0.002755986,0.294767941,-0.018685643,0.19840667,0.604720501,0.719760204,0.698370272,0.473340282,0.400992,0.569172469,0.413518246,0.520355154,,,,
24/7/91,-0.572705534,0.328084774,0.218753969,-0.290683249,-0.142860291,0.177541731,0.050496136,0.203800262,0.55321204,0.717389744,0.70938213,0.540150285,0.396789987,0.563225637,0.415762333,0.52219627,,,,
25/7/91,-0.412153811,0.328084774,0.503198109,0.119793161,-0.079035778,0.173827246,0.035224767,0.179588002,0.490220455,0.717389744,0.721161042,0.612556035,0.392466568,0.553186561,0.418227303,0.523638615,,,,
26/7/91,-0.399774633,0.296758948,0.454816737,0.235564469,-0.095668954,0.315295971,0.067440638,0.1905051,0.474038031,0.715295161,0.729130638,0.636857331,0.393842291,0.544961065,0.420453323,0.524177723,,,,
29/7/91,0.024486356,-0.572705534,0.328084774,0.451514347,-0.112594273,0.251701181,0.065191187,0.1911064,0.434002974,0.55321204,0.717389744,0.698370272,0.409601773,0.537110646,0.420900694,0.524184301,,,,
30/7/91,0.577618629,-0.412153811,0.328084774,0.265680791,-0.138415575,0.215470807,0.105775441,0.208756147,0.399853542,0.490220455,0.717389744,0.71265932,0.427926314,0.528931448,0.425531835,0.524295014,,,,
31/7/91,0.513823626,-0.399774633,0.296758948,0.340926579,-0.124192192,-0.006925618,0.06371464,0.231859451,0.378415339,0.474038031,0.715295161,0.723032679,0.447419472,0.518087812,0.430189544,0.524009505,,,,
1/8/91,0.520225684,-0.399774633,0.335664199,0.316538333,0.018365318,-0.042584784,0.093239227,0.224136916,0.366715101,0.474038031,0.654677726,0.726418735,0.468740273,0.505862344,0.435781216,0.52421468,,,,
2/8/91,0.312322492,-0.461583656,0.055897019,0.523162516,0.08822425,-0.098020614,0.125348648,0.224136916,0.367635415,0.470535166,0.604720501,0.721042709,0.489500548,0.490810749,0.439896693,0.52421468,,,,
5/8/91,-0.310901619,0.513823626,-0.399774633,0.328084774,0.082432317,-0.327512316,0.130456612,0.213978203,0.370945056,0.378415339,0.474038031,0.717389744,0.510123715,0.478208162,0.443995688,0.523538353,,,,
6/8/91,0.031605723,0.520225684,-0.399774633,0.206899451,0.224134636,-0.358257934,0.157255102,0.24525736,0.381659987,0.366715101,0.474038031,0.669846026,0.532075612,0.460485248,0.449474441,0.522853396,,,,
7/8/91,0.105169936,0.312322492,-0.461583656,-0.002597442,0.217477807,-0.328833514,0.066849359,0.228806526,0.402518222,0.367635415,0.470535166,0.626890625,0.557061362,0.442653773,0.452684532,0.522456464,,,,
8/8/91,0.090350862,0.312322492,0.024486356,-0.111810303,0.323805242,-0.20023125,0.075161696,0.232978006,0.423814118,0.367635415,0.434002974,0.58400611,0.582360539,0.428156449,0.455038667,0.522127354,,,,
9/8/91,-0.088673049,0.243244104,0.577618629,-0.329723048,0.254907435,-0.252630997,0.059021191,0.228189678,0.426429375,0.367140904,0.399853542,0.533757945,0.607789012,0.418980588,0.457610465,0.522042225,,,,
12/8/91,-0.294528195,0.105169936,0.312322492,-0.399774633,0.332650687,-0.04814081,0.08657587,0.214463111,0.448740374,0.402518222,0.367635415,0.474038031,0.613512871,0.409568923,0.460125512,0.520467183,,,,
13/8/91,-0.202504434,0.090350862,0.312322492,-0.251539716,0.079549394,-0.002755986,0.074409299,0.18616727,0.456823494,0.423814118,0.367635415,0.450350824,0.621442005,0.400992,0.460771806,0.518517701,,,,
14/8/91,-0.096090983,-0.088673049,0.243244104,0.305566985,-0.016915127,-0.142860291,0.097582254,0.178298548,0.461420798,0.426429375,0.367140904,0.420112542,0.627424414,0.396789987,0.46051286,0.516723992,,,,
15/8/91,0.025812231,-0.088673049,-0.310901619,0.539500279,0.143001312,-0.079035778,0.099235332,0.176509144,0.47162407,0.426429375,0.370945056,0.393920583,0.630552662,0.392466568,0.458869363,0.515144197,,,,
16/8/91,-0.257930824,0.085832038,0.031605723,0.346128963,0.11217261,-0.095668954,0.102739267,0.189633482,0.484826458,0.438094863,0.381659987,0.375233747,0.616724891,0.393842291,0.457634112,0.51305388,,,,
19/8/91,-1.275414217,-0.096090983,-0.088673049,0.312322492,0.155484905,-0.112594273,0.080023801,0.203834041,0.505648226,0.461420798,0.426429375,0.367635415,0.61366273,0.409601773,0.457062858,0.510864592,,,,
20/8/91,-1.05165093,0.025812231,-0.088673049,0.037256605,0.158443258,-0.138415575,0.059799151,0.228669381,0.519302817,0.47162407,0.426429375,0.369666208,0.595551979,0.427926314,0.456501226,0.50877278,,,,
21/8/91,0.065818114,-0.257930824,0.085832038,0.102689955,0.225406718,-0.124192192,-0.028080689,0.244429162,0.525784722,0.484826458,0.438094863,0.37936574,0.576272999,0.447419472,0.456587364,0.506562109,,,,
22/8/91,0.47798187,-0.257930824,-0.294528195,0.019206011,0.212280741,0.018365318,-0.047655161,0.219636316,0.532822989,0.484826458,0.448740374,0.394516053,0.555264658,0.468740273,0.456995351,0.504543854,,,,
23/8/91,0.682607544,-0.38131736,-0.202504434,-0.031577365,0.136159492,0.08822425,-0.030366964,0.20668234,0.559210406,0.492125444,0.456823494,0.413314628,0.532593042,0.489500548,0.45684945,0.502175577,,,,
26/8/91,1.467345592,0.065818114,-0.257930824,-0.088673049,0.026029361,0.082432317,-0.050186871,0.198932227,0.612319769,0.525784722,0.484826458,0.426429375,0.510942711,0.510123715,0.456660263,0.501929862,,,,
27/8/91,0.280044844,0.47798187,-0.257930824,0.115788695,0.107508622,0.224134636,-0.014251367,0.200702451,0.661323368,0.532822989,0.484826458,0.441601994,0.491397735,0.532075612,0.455823778,0.50173622,,,,
28/8/91,0.545939626,0.682607544,-0.38131736,-0.168082115,0.124869041,0.217477807,-0.014055937,0.190632488,0.694579034,0.559210406,0.492125444,0.454646859,0.473611553,0.557061362,0.455891998,0.500275482,,,,
29/8/91,0.107839699,0.682607544,-1.275414217,-0.1925861,0.103494585,0.323805242,-0.010940757,0.175394855,0.705937043,0.559210406,0.505648226,0.460436689,0.457419624,0.582360539,0.456488268,0.498580353,,,,
30/8/91,0.031871213,1.662930735,-1.05165093,-0.140303954,-0.055039122,0.254907435,-0.010785495,0.169073927,0.696090167,0.565922025,0.519302817,0.464677337,0.440526375,0.607789012,0.458897599,0.496951417,,,,
3/9/91,-0.564459149,0.107839699,0.682607544,-0.952790932,-0.009673118,0.079549394,0.104364706,0.16075433,0.690337293,0.705937043,0.559210406,0.500173141,0.424147996,0.621442005,0.460623096,0.496094391,,,,
4/9/91,-0.619810455,0.031871213,1.662930735,-0.871903297,0.065497585,-0.016915127,0.053777788,0.18180388,0.674455448,0.696090167,0.565922025,0.510420147,0.421594698,0.627424414,0.461284513,0.494618251,,,,
5/9/91,-0.529142877,0.031871213,1.467345592,-0.010776676,0.09459032,0.143001312,0.009247402,0.176852428,0.668884395,0.696090167,0.612319769,0.516168476,0.420129383,0.630552662,0.463445661,0.492838965,,,,
6/9/91,-0.361136642,0.049889064,0.280044844,0.103804887,-0.032604052,0.11217261,-0.002083313,0.183867934,0.648400162,0.691338008,0.661323368,0.533785594,0.425235286,0.616724891,0.464710915,0.491206821,,,,
9/9/91,-0.119576894,-0.619810455,0.031871213,0.682607544,-0.213130758,0.155484905,0.029072862,0.183138814,0.58864044,0.674455448,0.696090167,0.559210406,0.432926261,0.61366273,0.471367549,0.489718714,,,,
10/9/91,-0.29611769,-0.529142877,0.031871213,1.32230455,-0.203536736,0.158443258,0.01056615,0.167684573,0.521345779,0.668884395,0.696090167,0.595757381,0.442919659,0.595551979,0.478482611,0.488502818,,,,
11/9/91,-0.244659436,-0.361136642,0.049889064,1.054579943,-0.033359809,0.225406718,0.033586359,0.172893414,0.461549333,0.648400162,0.691338008,0.629784917,0.451612178,0.576272999,0.485567327,0.487529789,,,,
12/9/91,-0.041288304,-0.361136642,0.265346302,0.487902097,-0.041564491,0.212280741,0.035117682,0.20757379,0.413806274,0.648400162,0.68856884,0.668821043,0.463837198,0.555264658,0.493116402,0.485383362,,,,
13/9/91,-0.235219227,-0.361136642,-0.564459149,0.386493807,0.072545505,0.136159492,0.014419717,0.203043377,0.410432046,0.648400162,0.690337293,0.69770165,0.482727992,0.532593042,0.50011337,0.484288405,,,,
16/9/91,0.377292129,-0.244659436,-0.361136642,0.031871213,0.102488635,0.026029361,0.078281708,0.209738489,0.400109868,0.461549333,0.648400162,0.696090167,0.504214375,0.510942711,0.506322431,0.483021549,,,,
17/9/91,0.302831232,-0.041288304,-0.361136642,0.049889064,0.114376807,0.107508622,0.066735238,0.215964826,0.372820791,0.413806274,0.648400162,0.691338008,0.524206756,0.491397735,0.513332106,0.481636144,,,,
18/9/91,0.117295388,-0.235219227,-0.361136642,-0.093511585,0.087018985,0.124869041,0.101458712,0.212660256,0.351846728,0.410432046,0.648400162,0.692455906,0.54206696,0.473611553,0.519952111,0.480685216,,,,
19/9/91,0.443758067,-0.235219227,-0.119576894,-0.527680208,0.073212946,0.103494585,0.164031624,0.252129571,0.357325453,0.410432046,0.58864044,0.683389614,0.558582697,0.457419624,0.525930219,0.478042446,,,,
20/9/91,0.308322312,-0.24306247,-0.29611769,-0.464857841,0.092373186,-0.055039122,0.132843588,0.230415848,0.370711325,0.396770504,0.521345779,0.665838962,0.571095348,0.440526375,0.53107464,0.474380188,,,,
23/9/91,-0.030237427,0.117295388,-0.235219227,-0.361136642,0.152182644,-0.040313164,0.137336761,0.231718287,0.391742802,0.351846728,0.410432046,0.648400162,0.580042344,0.424759039,0.531104759,0.470901492,,,,
24/9/91,0.127886312,0.443758067,-0.235219227,-0.329678564,0.058469273,-0.009673118,0.100481974,0.249958454,0.416312885,0.357325453,0.410432046,0.611735773,0.596608116,0.424147996,0.531532424,0.468135237,,,,
25/9/91,-0.037089779,0.308322312,-0.24306247,-0.320362829,0.0081329,0.065497585,0.067736411,0.248065113,0.413329801,0.370711325,0.396770504,0.549585939,0.608893035,0.421594698,0.530402987,0.464864048,,,,
26/9/91,-0.021923809,0.308322312,0.377292129,-0.195727549,0.018327085,0.09459032,0.077767153,0.23125813,0.40766652,0.370711325,0.400109868,0.497237367,0.619899704,0.420129383,0.528298061,0.462074838,,,,
27/9/91,-0.119318898,0.045924934,0.302831232,-0.00445423,0.048996278,-0.032604052,0.080843001,0.168151416,0.402456416,0.361707809,0.372820791,0.448434512,0.627182635,0.425235286,0.525297954,0.458970859,,,,
30/9/91,-0.139104552,-0.037089779,0.308322312,-0.235219227,0.128266731,-0.213130758,0.079292618,0.156219203,0.39000818,0.413329801,0.370711325,0.410432046,0.622345449,0.432926261,0.521845064,0.455095553,,,,
1/10/91,-0.029985767,-0.021923809,0.308322312,0.077132389,0.269278641,-0.203536736,0.109305882,0.190654848,0.382852514,0.40766652,0.370711325,0.398761481,0.613079049,0.442919659,0.518349636,0.452494526,,,,
2/10/91,-0.053002891,-0.119318898,0.045924934,0.283431589,0.233524816,-0.033359809,0.070825816,0.211742102,0.368666715,0.402456416,0.361707809,0.378417376,0.604498775,0.451612178,0.513514971,0.45000441,,,,
3/10/91,-0.241830604,-0.119318898,-0.030237427,0.285109629,0.020434567,-0.041564491,0.05254357,0.21846424,0.327692512,0.402456416,0.391742802,0.360672428,0.597321716,0.463837198,0.508006778,0.45085234,,,,
4/10/91,-0.40540321,-0.049983619,0.127886312,0.15281787,-0.06401176,0.072545505,0.009287334,0.218226885,0.303617057,0.400123675,0.416312885,0.36524739,0.586064786,0.482727992,0.501652791,0.452278721,,,,
7/10/91,-0.867562236,-0.053002891,-0.119318898,0.308322312,-0.073558321,0.102488635,-0.035709695,0.212614909,0.244744486,0.368666715,0.402456416,0.370711325,0.568862474,0.504214375,0.496694685,0.453982299,,,,
8/10/91,-0.556100044,-0.241830604,-0.119318898,-0.042592056,-0.077012346,0.114376807,-0.00455749,0.211725141,0.211207117,0.327692512,0.402456416,0.371723723,0.540632381,0.524206756,0.491999063,0.455680537,,,,
9/10/91,-0.442088826,-0.40540321,-0.049983619,0.145153693,-0.022965288,0.087018985,0.002187816,0.195289087,0.207164229,0.303617057,0.400123675,0.395466104,0.514794612,0.54206696,0.488286662,0.457432749,,,,
10/10/91,0.174654576,-0.40540321,-0.139104552,0.029309736,-0.091260175,0.073212946,0.012090095,0.160230725,0.207635532,0.303617057,0.39000818,0.414433848,0.496130498,0.558582697,0.486021379,0.459097623,,,,
11/10/91,0.205797342,-0.629312623,-0.029985767,-0.064223189,-0.090068925,0.092373186,0.004879488,0.137402241,0.211895798,0.28704699,0.382852514,0.410984178,0.477068011,0.571095348,0.483529935,0.460749456,,,,
14/10/91,0.644000364,-0.442088826,-0.40540321,-0.119318898,-0.09837941,0.152182644,0.02858133,0.139950588,0.221764039,0.207164229,0.303617057,0.402456416,0.460740326,0.580042344,0.481490795,0.462159541,,,,
15/10/91,1.095303423,0.174654576,-0.40540321,0.058059993,-0.039310811,0.058469273,0.037459801,0.121693134,0.228025682,0.207635532,0.303617057,0.394078406,0.457591512,0.596608116,0.479927008,0.463396616,,,,
16/10/91,0.973220807,0.205797342,-0.629312623,-0.096987927,0.011007231,0.0081329,0.023281091,0.100132419,0.231887755,0.211895798,0.28704699,0.387665551,0.43901655,0.608893035,0.479896773,0.46464922,,,,
17/10/91,0.792839885,0.205797342,-0.867562236,-0.076953679,0.026293891,0.018327085,0.040682694,0.077954756,0.243049096,0.211895798,0.244744486,0.37525371,0.422707494,0.619899704,0.480253711,0.464667947,,,,
18/10/91,0.851551128,0.477626646,-0.556100044,-0.295244334,-0.005512313,0.048996278,0.006504027,0.107741988,0.25101412,0.212598493,0.211207117,0.338477211,0.40655915,0.627182635,0.483357352,0.465100273,,,,
21/10/91,0.216425716,0.973220807,0.205797342,-0.40540321,0.016197211,0.128266731,-0.101831992,0.093232821,0.265165808,0.231887755,0.211895798,0.303617057,0.392993517,0.622345449,0.485900315,0.464824504,,,,
22/10/91,-0.244202216,0.792839885,0.205797342,-0.679754074,0.033405013,0.269278641,-0.078738451,0.050062368,0.304099955,0.243049096,0.211895798,0.271454596,0.387569568,0.613079049,0.488694171,0.46394019,,,,
23/10/91,-0.133764185,0.851551128,0.477626646,-0.497845101,0.087072591,0.233524816,0.020832774,0.048479514,0.336407829,0.25101412,0.212598493,0.237937392,0.384537728,0.604498775,0.49085834,0.463020483,,,,
24/10/91,-0.683121597,0.851551128,0.644000364,-0.606513082,-0.004805104,0.020434567,0.058509772,0.02897469,0.36663546,0.25101412,0.221764039,0.209275222,0.373094945,0.597321716,0.494225864,0.46261304,,,,
25/10/91,-0.650312876,0.652809331,1.095303423,-0.072215066,-0.130808869,-0.06401176,0.093478784,0.052243694,0.370009748,0.251924849,0.228025682,0.207571473,0.361303696,0.586064786,0.49978123,0.462305678,,,,
28/10/91,0.070175152,-0.133764185,0.851551128,0.205797342,-0.122719929,-0.073558321,0.080579511,-0.006558117,0.391464175,0.336407829,0.25101412,0.211895798,0.349563063,0.568862474,0.506418524,0.461875088,,,,
29/10/91,0.241509653,-0.683121597,0.851551128,0.711404979,-0.146275453,-0.077012346,0.121406437,-0.008020642,0.38354092,0.36663546,0.25101412,0.219553035,0.33731204,0.540632381,0.513049741,0.460514524,,,,
30/10/91,0.62961032,-0.650312876,0.652809331,0.714609691,-0.191035119,-0.022965288,0.153763192,-0.005184091,0.374296271,0.370009748,0.251924849,0.222730075,0.331680805,0.514794612,0.521005894,0.458992259,,,,
31/10/91,0.729424556,-0.650312876,0.216425716,1.06003264,-0.116469072,-0.091260175,0.145137668,0.023884651,0.365053729,0.370009748,0.265165808,0.227350294,0.325250897,0.496130498,0.529505835,0.45732861,,,,
1/11/91,0.469428318,-0.62576923,-0.244202216,0.700345589,-0.114252784,-0.090068925,0.116127228,0.012889848,0.367313928,0.392622672,0.304099955,0.24022665,0.313381323,0.477068011,0.536844099,0.456730723,,,,
4/11/91,-0.182793336,0.62961032,-0.650312876,0.851551128,0.003243405,-0.09837941,0.148736649,0.041633454,0.377779181,0.374296271,0.370009748,0.25101412,0.302326098,0.460740326,0.539904383,0.455139883,,,,
5/11/91,-0.454461962,0.729424556,-0.650312876,0.372549973,0.090350093,-0.039310811,0.066669362,0.049893593,0.365322576,0.365053729,0.370009748,0.25745149,0.290751525,0.457591512,0.546888744,0.453945724,,,,
6/11/91,-0.343520808,0.469428318,-0.62576923,-0.011571871,0.094864552,0.011007231,0.042085916,0.042591703,0.352063,0.367313928,0.392622672,0.288209712,0.279144614,0.43901655,0.552596338,0.453270081,,,,
7/11/91,-0.024031874,0.469428318,0.070175152,-0.185242405,0.093229632,0.026293891,0.082007273,0.029722159,0.329534469,0.367313928,0.391464175,0.323842708,0.270811147,0.422707494,0.557845694,0.45269448,,,,
8/11/91,-0.095583072,0.121731569,0.241509653,-0.329218058,0.17192669,-0.005512313,0.083360046,0.032279908,0.320196875,0.365204576,0.38354092,0.349883211,0.26339068,0.40655915,0.5584924,0.451653049,,,,
11/11/91,0.124508087,-0.343520808,0.469428318,-0.650312876,0.156952427,0.016197211,0.081149256,0.032980496,0.29693475,0.352063,0.367313928,0.370009748,0.257012058,0.392993517,0.559525071,0.453453339,,,,
12/11/91,0.177263395,-0.024031874,0.469428318,-0.128572322,0.068590136,0.033405013,0.025458979,0.02294526,0.336881795,0.329534469,0.367313928,0.389248405,0.257667558,0.387569568,0.553726073,0.45523326,,,,
13/11/91,0.12621424,-0.095583072,0.121731569,0.20332709,0.067285027,0.087072591,0.045241679,-0.00963962,0.377289636,0.320196875,0.365204576,0.38739548,0.259199976,0.384537728,0.547551658,0.456709219,,,,
14/11/91,0.201610524,-0.095583072,-0.182793336,0.281481546,0.014397013,-0.004805104,0.069041694,-0.002094198,0.417468615,0.320196875,0.377779181,0.380193965,0.262882866,0.373094945,0.540825755,0.458580607,,,,
15/11/91,-0.917440346,0.001062355,-0.454461962,0.479724046,0.060967771,-0.130808869,0.031050747,0.014186296,0.547311446,0.294891314,0.365322576,0.368744364,0.273244598,0.361303696,0.533334035,0.460357964,,,,
18/11/91,-0.898282132,0.12621424,-0.095583072,0.469428318,0.24346208,-0.122719929,0.03955126,0.02364134,0.764819558,0.377289636,0.320196875,0.367313928,0.283771854,0.349563063,0.526235206,0.462536106,,,,
19/11/91,-1.499368128,0.201610524,-0.095583072,0.0009523,0.344553,-0.146275453,0.02743129,0.028504816,0.928070358,0.417468615,0.320196875,0.376447484,0.293899084,0.33731204,0.51658808,0.464668554,,,,
20/11/91,-1.497589195,-0.917440346,0.001062355,-0.275295746,0.310824605,-0.191035119,0.039039796,0.034757922,1.095869823,0.547311446,0.294891314,0.36561929,0.303655155,0.331680805,0.507289407,0.466834909,,,,
21/11/91,-0.117773575,-0.917440346,0.124508087,-0.298780857,0.353846116,-0.116469072,0.050850531,0.036985319,1.11041899,0.547311446,0.29693475,0.350957747,0.312716973,0.325250897,0.500695605,0.469352585,,,,
22/11/91,-0.374829877,-1.108919819,0.177263395,-0.133336826,0.230231328,-0.114252784,0.007179613,0.038553811,1.112841041,0.602850941,0.336881795,0.338898521,0.323164115,0.313381323,0.494408326,0.471688785,,,,
25/11/91,-0.345555077,-1.497589195,-0.917440346,-0.095583072,0.179448004,0.003243405,-0.001635054,0.038913844,1.116559135,1.095869823,0.547311446,0.320196875,0.335194256,0.302326098,0.48782787,0.471093834,,,,
26/11/91,-0.160700292,-0.117773575,-0.917440346,-0.029454608,0.036209023,0.090350093,0.020570651,0.033206679,1.114666846,1.11041899,0.547311446,0.300943745,0.339544789,0.290751525,0.486101422,0.470964818,,,,
27/11/91,-0.381667802,-0.374829877,-1.108919819,0.206599429,-0.005859942,0.094864552,0.042585038,0.057407659,1.122221717,1.112841041,0.602850941,0.328205123,0.343726302,0.279144614,0.483683099,0.471573615,,,,
29/11/91,-0.09436535,-0.812916232,-1.499368128,0.084930847,-0.018496378,0.17192669,0.030557852,0.067443953,1.132637163,1.115761031,0.928070358,0.390544192,0.348154811,0.26339068,0.479819267,0.471726919,,,,
2/12/91,0.306316956,-0.381667802,-0.374829877,-0.917440346,-0.095866288,0.156952427,0.04923546,0.072241903,1.097426222,1.122221717,1.112841041,0.547311446,0.350797264,0.257012058,0.478943467,0.471372879,,,,
3/12/91,0.468301268,-0.041205374,-0.374829877,-0.611632746,-0.015650522,0.068590136,0.037743072,0.084707434,1.030023126,1.122119208,1.112841041,0.702512969,0.361655299,0.257667558,0.479136391,0.47115211,,,,
4/12/91,0.141548901,-0.09436535,-0.812916232,-1.098854006,0.073522272,0.067285027,8.27E-05,0.062415392,1.0107296,1.132637163,1.115761031,0.832030679,0.365873214,0.259199976,0.478698784,0.470751563,,,,
5/12/91,-0.061257328,-0.09436535,-0.345555077,-1.214111901,0.065347299,0.014397013,-0.036611413,0.057269844,0.955864426,1.132637163,1.116559135,0.965408341,0.368420008,0.262882866,0.475310572,0.470198096,,,,
6/12/91,-0.074582936,-0.115254839,-0.160700292,-1.172947625,-0.202315843,0.060967771,-0.052945723,0.053353382,0.95511576,1.142160356,1.114666846,1.101671746,0.409851134,0.273244598,0.471861857,0.469624408,,,,
9/12/91,-0.683374741,0.141548901,-0.09436535,-0.374829877,-0.083778747,0.24346208,-0.06099527,0.043914654,0.954269641,1.0107296,1.132637163,1.112841041,0.454704521,0.283771854,0.46825671,0.468614779,,,,
10/12/91,-0.56731598,-0.061257328,-0.09436535,-0.656672362,-0.318863548,0.344553,-0.021712673,0.080958698,0.957845803,0.955864426,1.132637163,1.113422341,0.50002476,0.293899084,0.464499856,0.469138307,,,,
11/12/91,-0.282347338,-0.074582936,-0.115254839,-0.143177632,-0.369427413,0.310824605,-0.078717595,0.046413955,0.952920812,0.95511576,1.142160356,1.114685532,0.546502233,0.303655155,0.459799838,0.469497368,,,,
12/12/91,0.10611158,-0.074582936,0.306316956,-0.28021051,-0.389161817,0.353846116,-0.046769311,0.049512606,0.935717721,0.95511576,1.097426222,1.122753261,0.593881814,0.312716973,0.454538952,0.469648278,,,,
13/12/91,0.267340124,-0.575990553,0.468301268,-0.381667802,-0.469363944,0.230231328,-0.026570756,0.041646046,0.923925709,0.950647521,1.030023126,1.122221717,0.642381346,0.323164115,0.449481987,0.469707036,,,,
16/12/91,0.658506267,-0.282347338,-0.074582936,-0.09436535,-0.43568521,0.179448004,0.027902289,0.058920258,0.766230393,0.952920812,0.95511576,1.132637163,0.6878634,0.335194256,0.44527045,0.469933602,,,,
17/12/91,0.442548513,0.10611158,-0.074582936,0.396320754,-0.363904152,0.036209023,0.044822993,0.051112138,0.615480112,0.935717721,0.95511576,1.099867446,0.73072415,0.339544789,0.440180754,0.470283108,,,,
18/12/91,0.1547964,0.267340124,-0.575990553,0.161663105,-0.370963277,-0.005859942,0.0577396,0.073472792,0.475178082,0.923925709,0.950647521,1.061292074,0.783106599,0.343726302,0.434544664,0.470301036,,,,
